Benchmark,Strategy,Preprocessing,Sampling time,Coverage time, N combinations, Coverage, Approx Coverage time, Approx n combinations, Approx coverage
iq80310.cnf,1,exact,3358.337202358246,15123.76771469116,2737445.6,0.924653387423113,155.65158891677862,2736310.2,0.9246290414143598
iq80310.cnf,1,approx,3290.7794041156762,15123.85766506194,2734134.6,0.9235349990373278,155.5092193603516,2732916.4,0.9234822394031141
iq80310.cnf,2,-,3367.9373094558714,15123.71236639022,2708189.0,0.9147711036274156,155.7698513031008,2709482.8,0.9155637705449828
iq80310.cnf,3,exact,3356.626133298874,15123.8375415802,2740178.8,0.925576606733299,155.64904327392583,2742846.8,0.9268378298010381
iq80310.cnf,3,approx,3370.1027010917655,15124.043259954462,2738766.2,0.9250994592147974,155.48869738578802,2745490.4,0.9277311310553633
iq80310.cnf,4,-,3402.0119366168974,15123.585213899602,2707103.4,0.9144044100509708,155.71598362922663,2708233.0,0.9151414495025951
iq80310.cnf,5,-,3012.163490390778,15124.53066139222,2897482.8,0.9787106951167196,155.50105342864998,2893270.8,0.9776677389705885
iq80321.cnf,1,exact,2156.748380756376,15084.45905342102,2716979.6,0.920774690130048,157.805589199066,2711518.0,0.9184761695716265
iq80321.cnf,1,approx,2231.825505065918,15084.261675024021,2715443.2,0.9202540096531259,157.80066428184517,2715150.0,0.9197064418574404
iq80321.cnf,2,-,2226.59139685631,15086.687835073459,2697754.2,0.914259270681324,158.4424239635468,2705927.6,0.9165825257977801
iq80321.cnf,3,exact,2175.3682771205904,15082.39270949366,2728604.0,0.9247141578050899,157.50222296714801,2730212.2,0.9248084812911899
iq80321.cnf,3,approx,2193.632451868056,15082.415945243838,2740004.2,0.9285776449002526,157.499836683273,2738259.8,0.9275344557535552
iq80321.cnf,4,-,2174.7740404605856,15084.315665864942,2701420.0,0.9155015972188801,157.88003406524678,2701583.4,0.9151110090400627
iq80321.cnf,5,-,1836.4600162506122,15085.93834834098,2892482.2,0.9802518949393948,157.750916671753,2892407.0,0.9797489458680195
ixdp425.cnf,1,exact,3160.2077089309723,14727.197706794741,2681449.6,0.9237274437812666,154.7065508842468,2677872.0,0.9208131602112676
ixdp425.cnf,1,approx,3232.595011281966,14726.424573421478,2681436.0,0.9237227587432798,154.8464845180514,2681732.6,0.922140666263204
ixdp425.cnf,2,-,3151.030913066862,14726.700769567478,2667537.4,0.9189348566137234,154.74115400314338,2667306.8,0.9171802101672535
ixdp425.cnf,3,exact,3141.988331699372,14732.166670036322,2682196.8,0.9239848452800654,154.98316535949718,2689875.6,0.9249407185299294
ixdp425.cnf,3,approx,3172.038098669052,14726.99497060776,2681712.6,0.923818044148215,154.6556837081906,2685347.8,0.9233837890625001
ixdp425.cnf,4,-,3204.459477710726,14725.404152298,2670719.0,0.9200308799121419,154.6555279254914,2665973.2,0.9167216384242955
ixdp425.cnf,5,-,2762.6069181919097,14727.646769714362,2838893.2,0.9779648883961943,154.6400590896608,2840312.0,0.976669784330986
jmr3904.cnf,1,exact,1662.7074632644642,12488.23588562014,2454138.6,0.9211239629964787,159.4250748157504,2457174.2,0.9207920873704911
jmr3904.cnf,1,approx,1689.5888439655319,12487.026316308999,2454459.8,0.9212445205790514,159.2569709777834,2452566.6,0.9190654529211436
jmr3904.cnf,2,-,1737.4781329154962,12487.90155749322,2445398.6,0.9178435356251036,159.4613057136536,2444584.2,0.9160741587922102
jmr3904.cnf,3,exact,1638.8533631801597,12488.016673755661,2454483.6,0.9212534535506125,159.34884099960317,2456200.8,0.9204273191673062
jmr3904.cnf,3,approx,1670.177175712588,12488.242969036099,2454760.4,0.9213573462618705,159.46881260871902,2455714.0,0.9202448975920954
jmr3904.cnf,4,-,1630.208546400072,12486.98154206276,2444993.4,0.9176914499076114,159.3249003887178,2443189.0,0.9155513268658865
jmr3904.cnf,5,-,1401.076351308824,12487.9627222538,2606563.0,0.9783341659513407,159.26498465538037,2604262.0,0.9759112085092095
jtst.cnf,1,exact,1401.43928771019,14477.928283548357,2612256.8,0.9165848710293268,157.25210442543036,2612664.2,0.9158039780375089
jtst.cnf,1,approx,1433.5148529052722,14477.331174421302,2612628.0,0.9167151171460661,157.0164113521574,2617357.2,0.9174489916098348
jtst.cnf,2,-,1430.703667259218,14478.59104056358,2605073.0,0.9140642297215884,157.15979967117318,2610474.2,0.9150363284054203
jtst.cnf,3,exact,1386.581674575804,14480.13229904174,2615174.2,0.9176085241030754,157.49767408370957,2619755.6,0.9182896906407034
jtst.cnf,3,approx,1460.451976776124,14479.88946180344,2613779.8,0.9171192590567895,157.62943849563598,2617600.4,0.9175342392767408
jtst.cnf,4,-,1411.7369499683382,14478.436006641383,2604933.0,0.9140151067249732,157.1412547111512,2607901.8,0.9141346380339195
jtst.cnf,5,-,1200.6772790431983,14478.51895208358,2789548.4,0.9787926900770494,156.98915934562677,2790473.6,0.9781306083991387
linux.cnf,1,exact,1086.124367666246,13421.376112270362,2585660.6,0.9241776741406451,161.68846001625062,2583627.4,0.9238643840397291
linux.cnf,1,approx,1097.1352416515379,13418.87220578192,2583907.4,0.9235510380313645,161.20014429092421,2591952.8,0.9268414156902235
linux.cnf,2,-,1113.02958841324,13421.47416691778,2574342.0,0.9201321325786441,161.75986499786399,2571054.2,0.9193684061470156
linux.cnf,3,exact,1110.557583761214,13420.84970855714,2594711.0,0.927412506129825,161.4120653629302,2598222.2,0.9290832541880263
linux.cnf,3,approx,1077.9417274475081,13418.848973226579,2591629.2,0.9263109962270301,161.17187967300418,2595378.6,0.9280664277050528
linux.cnf,4,-,1087.8594610214238,13421.717102241499,2575277.4,0.9204664671763056,161.73974404335019,2576878.2,0.921450976634017
linux.cnf,5,-,910.9525004863739,13419.827455854422,2729415.0,0.9755589757080216,161.26494331359882,2726901.6,0.9750969768399853
lpcmt.cnf,1,exact,1672.5818369865417,14479.8452068329,2671962.4,0.9252200458392043,170.11016068458542,2669922.2,0.9242629912929814
lpcmt.cnf,1,approx,1822.5112473487861,14478.25912241936,2673488.0,0.9257483151374293,169.91031560897818,2673373.4,0.925457713909075
lpcmt.cnf,2,-,1844.786319351198,14478.096316957479,2629812.2,0.9106247019915017,170.0093527793884,2636365.2,0.9126463632133992
lpcmt.cnf,3,exact,1704.334179162978,14478.958528757099,2668240.0,0.9239310909128055,170.0508284568786,2673584.2,0.9255306878101738
lpcmt.cnf,3,approx,1812.0173511981982,14478.52745418548,2675397.6,0.9264095520618465,169.9425221920012,2675943.8,0.9263475247031195
lpcmt.cnf,4,-,1790.07580432892,14479.583588314059,2637512.4,0.9132910491665109,170.1943571567536,2638900.6,0.9135240578473945
lpcmt.cnf,5,-,1454.418017196656,14479.07287425994,2811665.4,0.9735949840733177,169.7006304740906,2813235.8,0.973874720289791
m5272c3.cnf,1,exact,2675.421513223648,16083.638051891317,3029418.8,0.9243548946658761,172.1004316329956,3026815.8,0.9239996263480779
m5272c3.cnf,1,approx,2682.998224830626,16083.5860557556,3031550.4,0.9250053015668535,172.0726038455962,3037641.8,0.9273044921264455
m5272c3.cnf,2,-,2706.006218719484,16084.41436648368,3022565.2,0.9222636820854031,172.08305959701562,3022746.8,0.9227574779227883
m5272c3.cnf,3,exact,2608.5448917865738,16085.094570302961,3061966.0,0.934285896489615,172.0195879459378,3065733.2,0.9358799869099718
m5272c3.cnf,3,approx,2684.783016729354,16084.98979029656,3073820.6,0.937903044945387,171.9866072177888,3075571.2,0.9388832447639889
m5272c3.cnf,4,-,2704.338700008394,16084.45719242096,3028821.6,0.924172673329198,172.2095395088196,3030451.0,0.9251093481361364
m5272c3.cnf,5,-,2308.8736214160917,16084.34136667254,3207709.6,0.978756080019943,171.8464399337766,3205637.8,0.9785888290286027
mac7100evb.cnf,1,exact,1830.772838258744,14321.8510196209,2587200.0,0.9182491368344537,152.5599066257476,2591716.6,0.9190171540259617
mac7100evb.cnf,1,approx,1885.867486953736,14321.84702582362,2586674.4,0.9180625908595312,152.53525495529158,2589895.0,0.918371218568446
mac7100evb.cnf,2,-,1888.399481153486,14325.041073274642,2580927.0,0.9160227234008724,152.9655260086058,2583502.0,0.9161042744644152
mac7100evb.cnf,3,exact,1825.560011863708,14323.756287860859,2591149.8,0.9196510000227146,152.8055373191836,2585598.8,0.91684779525236
mac7100evb.cnf,3,approx,1902.297845029832,14323.756181812281,2595967.6,0.9213609338088314,152.7824520111084,2601100.0,0.922344487563544
mac7100evb.cnf,4,-,1956.6928782463103,14321.908410930619,2583013.2,0.9167631575958566,152.5804440021516,2585151.8,0.9166892900099857
mac7100evb.cnf,5,-,1565.7672005653378,14325.80308394432,2757567.6,0.9787160128566239,152.6325367450714,2759104.0,0.9783723674655045
mace1.cnf,1,exact,1865.4674859046943,13913.52591228484,2587646.0,0.918407431173905,139.6434184551236,2588279.6,0.9164672940083396
mace1.cnf,1,approx,1914.687488365172,13912.782534313199,2587808.0,0.9184649282209705,139.0688237667084,2582299.2,0.9143497325960841
mace1.cnf,2,-,1878.275675916672,13912.946733093258,2582001.8,0.9164041914637469,139.3069363594056,2580958.8,0.9138751189720808
mace1.cnf,3,exact,1820.179102277756,13913.845597839341,2588378.8,0.9186675165818645,139.1632504940032,2597010.0,0.9195585852519944
mace1.cnf,3,approx,1846.835593509674,13913.6346590042,2591609.6,0.9198141922587677,139.384938764572,2587420.4,0.9161630654006526
mace1.cnf,4,-,1856.3222622394558,13913.757714891439,2582066.2,0.9164270483145558,139.22080693244942,2583158.6,0.9146540320204858
mace1.cnf,5,-,1571.5847506999978,13913.57511177062,2750581.8,0.9762366124159548,138.8238188266754,2749136.2,0.9734239740074331
malta_mips32_4kc.cnf,1,exact,1746.478206205368,13517.690533542638,2619316.0,0.9230240101770593,142.3335401058198,2622854.8,0.9230204110360359
malta_mips32_4kc.cnf,1,approx,1811.118478536608,13518.92635278704,2617868.4,0.9225138886197011,142.5436698913572,2617373.4,0.9210914273648649
malta_mips32_4kc.cnf,2,-,1803.61228747368,13515.54525732994,2617316.8,0.9223195096123522,142.1000804901124,2617510.2,0.9211395692567568
malta_mips32_4kc.cnf,3,exact,1731.685068941116,13518.141465044038,2618156.6,0.9226154477747375,142.4668068885804,2617681.6,0.9211998873873872
malta_mips32_4kc.cnf,3,approx,1785.4622025489818,13517.745808696758,2620244.6,0.923351240681454,142.3827823638916,2626863.2,0.9244310247747748
malta_mips32_4kc.cnf,4,-,1770.4500521659859,13518.436619329459,2617188.2,0.9222741920990358,142.59338688850397,2622512.4,0.9228999155405406
malta_mips32_4kc.cnf,5,-,1491.754665517808,13519.638247060759,2764039.6,0.974023338871749,142.22031683921801,2763867.6,0.9726448479729731
malta_mips64_5kc.cnf,1,exact,1370.743171596526,13492.84741916656,2620494.4,0.9234135611878639,169.3920467853546,2621758.4,0.9229671728550828
malta_mips64_5kc.cnf,1,approx,1445.552270889282,13494.161318492881,2620437.2,0.9233934049701282,169.6478945732118,2614735.2,0.9204947165645277
malta_mips64_5kc.cnf,2,-,1387.460827589034,13495.783950996401,2618541.2,0.9227252897808682,169.75030155181878,2619702.8,0.9222435168078589
malta_mips64_5kc.cnf,3,exact,1377.505336952212,13493.46877322196,2618486.8,0.9227061202311344,169.6195065021516,2618367.0,0.9217732600711969
malta_mips64_5kc.cnf,3,approx,1384.95578365326,13493.797063589078,2618204.8,0.9226067486681743,169.45320253372202,2619052.2,0.9220144787536049
malta_mips64_5kc.cnf,4,-,1420.1806534290322,13493.483339595801,2619993.4,0.9232370180919673,169.5136277198792,2621861.4,0.923003433106525
malta_mips64_5kc.cnf,5,-,1151.0750898838062,13494.55651617052,2765224.4,0.9744137253976095,169.36364231109602,2764793.0,0.9733212559706199
mb93091.cnf,1,exact,1219.4322660446182,13847.863533592239,2706705.6,0.9243247119665774,140.63632516860963,2703756.2,0.9222448180448829
mb93091.cnf,1,approx,1198.55521016121,13847.75559883118,2709566.6,0.9253017273468004,140.4603061199188,2713349.2,0.9255169675602517
mb93091.cnf,2,-,1200.72640528679,13845.072131204599,2673067.8,0.9128375927925564,140.1832548618316,2675682.4,0.9126689115438351
mb93091.cnf,3,exact,1158.8906154155738,13847.73484311104,2710194.0,0.9255159809118307,140.51547451019283,2706718.6,0.9232552856487951
mb93091.cnf,3,approx,1197.555841493606,13847.89309167862,2709644.4,0.9253282956084508,140.467266702652,2710316.0,0.9244823502444988
mb93091.cnf,4,-,1186.75486102104,13848.635375881218,2671186.6,0.9121951735918309,141.129592847824,2669933.6,0.910708009517988
mb93091.cnf,5,-,993.9094475746158,13849.92382621768,2871486.0,0.9805962901418088,141.12650876045217,2870964.4,0.9792791379235066
mb93093.cnf,1,exact,1382.07919945717,13414.63972887992,2621876.8,0.923280582025115,158.86658759117137,2614376.8,0.9216975970216609
mb93093.cnf,1,approx,1394.964152717588,13415.5989282131,2627084.4,0.925114411882778,159.6311529159546,2624826.0,0.9253814587093862
mb93093.cnf,2,-,1388.0243764877318,13414.57393665314,2615493.4,0.9210327001767766,159.000910806656,2618338.0,0.9230941166516242
mb93093.cnf,3,exact,1353.864425802232,13411.83801217078,2627679.6,0.9253240085359927,158.50394988059998,2629777.6,0.927127143501805
mb93093.cnf,3,approx,1377.047912168504,13414.77040805816,2627319.2,0.9251970955087436,158.8264595508574,2630597.2,0.9274160931859203
mb93093.cnf,4,-,1418.6570548057578,13411.318445777899,2615234.4,0.9209414946438759,158.579521560669,2615196.4,0.921986546705776
mb93093.cnf,5,-,1174.9653944969161,13416.551836109142,2779610.8,0.9788258079965066,158.6991727352142,2776240.8,0.9787626917870034
mbx.cnf,1,exact,1642.561940574646,15151.0176885605,2898241.0,0.9193631988387422,174.50306959152243,2889254.4,0.916678849902534
mbx.cnf,1,approx,1625.428251314162,15150.30550708772,2899600.0,0.9197942929358935,174.3968773841856,2900724.4,0.9203179570743988
mbx.cnf,2,-,1616.3790015697482,15150.706767606742,2878480.6,0.9130949193704948,174.4827466964722,2875588.8,0.9123431408382064
mbx.cnf,3,exact,1649.429007530212,15151.22022967338,2901049.8,0.9202541900823616,174.6670528411866,2901292.4,0.9204981674382717
mbx.cnf,3,approx,1627.3402760505683,15151.13213219642,2906667.6,0.9220362360124398,174.5294251918794,2907575.8,0.9224917128614362
mbx.cnf,4,-,1642.556215906144,15151.31456136704,2879018.2,0.9132654537241581,174.6775806903838,2875702.6,0.9123792463653346
mbx.cnf,5,-,1384.0590073108663,15152.620563745499,3058664.8,0.9702519061401247,174.4375545978544,3058275.2,0.9703043778427549
mcb2100.cnf,1,exact,1727.8510868072522,14343.70323972702,2671962.4,0.9252200458392043,132.2868220329284,2670450.4,0.9244458414569301
mcb2100.cnf,1,approx,1733.5937598705282,14347.23098053934,2672147.4,0.9252841057632807,132.743314933777,2672387.2,0.9251163151364764
mcb2100.cnf,2,-,1790.987833166124,14346.790648698801,2629812.2,0.9106247019915017,133.084224176407,2626013.0,0.9090626800115207
mcb2100.cnf,3,exact,1738.5172184944142,14346.029388952262,2673374.8,0.9257091173892917,132.555466270447,2676894.6,0.9266766688452674
mcb2100.cnf,3,approx,1745.852151346208,14345.834362125399,2680434.2,0.9281535748380929,132.56636047363278,2682000.2,0.9284441050381071
mcb2100.cnf,4,-,1778.5675222396862,14352.6145074844,2640377.2,0.9142830430610808,133.15247054100038,2633513.2,0.9116590692573556
mcb2100.cnf,5,-,1468.504907798768,14347.945079517382,2811665.4,0.9735949840733177,132.550893878937,2813904.8,0.9741063120347396
moab.cnf,1,exact,1561.7603615760822,15212.038117408758,2810670.2,0.9180354545021023,172.8013605117798,2812370.8,0.918547110158863
moab.cnf,1,approx,1594.0100982666022,15213.41224246024,2809377.4,0.9176131935639175,173.2110181331634,2804125.8,0.915854214569398
moab.cnf,2,-,1617.295454168318,15214.652360773081,2800279.8,0.9146416889914926,173.2261692047118,2808469.0,0.9172727450877926
moab.cnf,3,exact,1545.9602018833161,15217.833069276821,2810007.2,0.9178189020562355,173.53315606117238,2812959.8,0.9187394831730771
moab.cnf,3,approx,1550.76469397545,15211.892801332502,2811432.0,0.9182842775085296,172.8575730800628,2814874.0,0.919364679138796
moab.cnf,4,-,1584.143412971496,15212.074481058138,2796790.2,0.9135018980184958,172.87764987945562,2795254.6,0.9129567960911371
moab.cnf,5,-,1330.1826006889341,15211.76140766146,2993141.2,0.9776350643810746,172.3742331981658,2997815.6,0.9791151494565213
mpc50.cnf,1,exact,852.9586596965789,13256.23380637168,2513460.4,0.9241519434888819,141.3510861396792,2511395.0,0.9220053307095863
mpc50.cnf,1,approx,882.3605812072753,13254.824254989619,2514292.2,0.9244577806473245,141.0384839057922,2517572.0,0.9242730850563909
mpc50.cnf,2,-,874.7866174221039,13256.07140817644,2506497.2,0.9215917062904356,141.34494519233698,2503557.0,0.9191277754934208
mpc50.cnf,3,exact,855.8221093177796,13253.152731895458,2523537.2,0.927856992633141,140.8014122009276,2525243.8,0.9270896234727445
mpc50.cnf,3,approx,897.366681289673,13256.53748002054,2516465.8,0.9252569723371428,141.24067602157578,2516509.4,0.9238829740366542
mpc50.cnf,4,-,906.3765925884248,13255.13385787012,2506178.6,0.9214745630845209,141.16970939636218,2505516.6,0.9198472010103382
mpc50.cnf,5,-,722.290718984604,13257.34762816428,2662955.0,0.9791182859588463,141.06523323059082,2663134.6,0.9777133018092103
nano.cnf,1,exact,1424.927262401582,15184.806940364837,2794938.8,0.9266227359408858,162.1798280239106,2797813.6,0.9268113445556312
nano.cnf,1,approx,1439.10796151161,15184.341512632362,2793613.8,0.9261834507854749,162.1376036167144,2790192.4,0.9242867251102442
nano.cnf,2,-,1441.5098498821258,15184.074770212199,2746185.2,0.910459164051953,162.49140872955323,2738973.4,0.9073197798295455
nano.cnf,3,exact,1423.196903800966,15184.40929760932,2794817.4,0.9265824874745713,162.1120441913602,2799258.6,0.9272900191867368
nano.cnf,3,approx,1446.19726085663,15183.662293004982,2792936.4,0.9259588683218709,162.24528112411502,2791528.8,0.924729424609905
nano.cnf,4,-,1440.134082698824,15216.9817005634,2743742.4,0.9096492879933585,163.69398713111877,2742983.0,0.9086480108336159
nano.cnf,5,-,1228.138259649276,15184.23427314758,2926710.6,0.9703098269912711,162.0544783592224,2926908.0,0.9695755066994574
npwr.cnf,1,exact,2095.79097661972,14828.555072593701,2736179.4,0.9241145664815633,162.94399924278258,2733595.0,0.9227536699576561
npwr.cnf,1,approx,2146.330185604094,14828.49122109414,2737144.0,0.9244403495463829,162.910214281082,2737310.0,0.9240077071811271
npwr.cnf,2,-,2088.0695082664506,14831.65079469682,2726682.0,0.9209069238526835,163.30011448860182,2723271.4,0.9192688304744209
npwr.cnf,3,exact,2081.123910713196,14831.097595214862,2735629.4,0.9239288100170693,163.33394165039059,2732273.4,0.922307550012962
npwr.cnf,3,approx,2149.1790428161617,14832.35169200898,2735394.0,0.9238493062502657,163.29972782135042,2733238.0,0.9226331608624264
npwr.cnf,4,-,2078.082389354704,14830.46580781934,2728485.6,0.9215160699606129,163.19490814209001,2730880.0,0.921837193225026
npwr.cnf,5,-,1775.5221676826477,14832.745012712481,2902023.0,0.9801264224723443,163.2352683067324,2901379.4,0.9793910543769441
ocelot.cnf,1,exact,2337.188332700728,14058.965959596622,2733000.6,0.9152319273547791,162.3923858642578,2729162.0,0.9133643816398216
ocelot.cnf,1,approx,2373.0116019248962,14052.501524209982,2732009.6,0.9149000595754571,162.0279519557952,2734878.0,0.9152773464273473
ocelot.cnf,2,-,2374.626692819596,14053.703771734221,2726993.6,0.9132202928942454,162.19973030090318,2727823.4,0.912916394469671
ocelot.cnf,3,exact,2349.686139822006,14049.63840551376,2731642.2,0.9147770240334561,161.55368943214438,2729234.4,0.913388611634681
ocelot.cnf,3,approx,2450.4845616340617,14051.825904941561,2732179.0,0.9149567885379366,161.7625212192536,2731658.4,0.9141998479266622
ocelot.cnf,4,-,2412.065423440932,14051.45958127974,2728214.6,0.9136291834679613,161.7411358356476,2734046.2,0.914998969221213
ocelot.cnf,5,-,1960.8698085784902,14054.14018149376,2915349.6,0.9762972731586611,161.7204065322874,2913667.4,0.9751125155286153
olpce2294.cnf,1,exact,2172.785922670364,16006.918893861779,2811645.6,0.9255608463431294,169.654533815384,2807813.4,0.9241676014282104
olpce2294.cnf,1,approx,2210.062961196898,16006.973013448738,2813404.8,0.92613995440742,169.5789890289308,2818621.2,0.927724895728008
olpce2294.cnf,2,-,2226.256248807908,16008.696480751041,2801333.2,0.922166124877583,169.93966560363782,2801805.2,0.9221900541371755
olpce2294.cnf,3,exact,2194.2876373291037,16010.60377922056,2811164.6,0.9254025067689344,169.99886784553522,2814957.2,0.9265189216801482
olpce2294.cnf,3,approx,2208.1801222801223,16008.904826211941,2809691.4,0.9249175465595705,169.8734869956972,2809755.0,0.9248066623483316
olpce2294.cnf,4,-,2197.438956975936,16008.872409772861,2798884.4,0.9213600085588958,169.9610152721406,2798581.0,0.9211288364720254
olpce2294.cnf,5,-,1856.3596502780917,16062.61518507004,2947657.6,0.9703344059385571,174.01398730278018,2944577.0,0.9691821626432423
olpch2294.cnf,1,exact,853.8733379840849,14985.29416737556,2724480.8,0.9248824496504977,131.0172342777252,2721062.4,0.9223490107601526
olpch2294.cnf,1,approx,861.4365120887757,14984.86701011658,2724490.8,0.9248858443613341,130.8106141090394,2718298.8,0.9214122429278027
olpch2294.cnf,2,-,868.7218363285067,14985.7416800022,2688640.8,0.9127158060112862,130.9618834495544,2684739.4,0.9100367304104481
olpch2294.cnf,3,exact,855.767839860916,14982.3401860237,2726145.0,0.9254473974279632,130.427375793457,2721457.4,0.9224829025295037
olpch2294.cnf,3,approx,868.7339159965517,14982.282746410381,2734058.8,0.9281339036900166,130.3714025497436,2735850.0,0.9273615118448457
olpch2294.cnf,4,-,888.2444215297699,14985.36409273148,2689850.4,0.9131264302341094,131.05935683250442,2694287.0,0.9132730470105868
olpch2294.cnf,5,-,710.8721638679506,14983.61148900986,2864248.2,0.9723294403921023,130.3423316001892,2867215.8,0.971890117906109
olpcl2294.cnf,1,exact,1692.81145339012,15696.38811469078,2809577.0,0.9263277247449496,160.239763736725,2809916.6,0.925795944563934
olpcl2294.cnf,1,approx,1739.894952440262,15697.94790163042,2809345.8,0.9262514972665918,161.0218451976774,2809660.6,0.9257115990848513
olpcl2294.cnf,2,-,1778.344667673112,15696.43307476042,2770919.6,0.9135822397888316,160.57450442314138,2768253.4,0.9120689814229082
olpcl2294.cnf,3,exact,1716.453847169876,15698.008017921442,2805611.2,0.9250201861045089,160.38969354629518,2811892.0,0.9264467885458838
olpcl2294.cnf,3,approx,1723.994500970842,15697.33769769668,2803101.4,0.9241926959436892,160.5784702301026,2801723.0,0.9230963620740557
olpcl2294.cnf,4,-,1732.867785882952,15697.440269565599,2776376.4,0.9153813665358073,160.5129480838778,2778458.8,0.9154314007675438
olpcl2294.cnf,5,-,1492.230066728592,15698.307652473439,2951606.4,0.9731553329396674,160.43740763664238,2953525.4,0.973111386112517
p2106.cnf,1,exact,1703.4606765270219,14523.56970925332,2671962.4,0.9252200458392043,165.0874450683596,2673760.4,0.9252636926381997
p2106.cnf,1,approx,1754.0473778724659,14523.12397899628,2672448.0,0.9253881944831596,165.2171878814698,2673478.8,0.9251662440201984
p2106.cnf,2,-,1720.7543294906623,14523.856653738001,2629812.2,0.9106247019915017,165.54355115890502,2630590.4,0.9103245703401843
p2106.cnf,3,exact,1728.8553984165198,14522.78918743134,2675359.2,0.926396255299227,165.2788390159606,2674922.4,0.9256658066087885
p2106.cnf,3,approx,1735.8715683460239,14523.10811920166,2674244.0,0.9260100951514948,165.125740623474,2677457.8,0.9265431902241318
p2106.cnf,4,-,1753.874444913862,14552.50469193458,2636403.4,0.9129070358919099,167.0154834270478,2632315.8,0.9109216507574416
p2106.cnf,5,-,1527.095294904708,14523.126043176639,2807344.2,0.9720986827548261,164.7849306583406,2809643.8,0.9722865958318568
pati.cnf,1,exact,2621.654745674132,13820.79984178544,2673229.6,0.9214833332011952,129.2067417621612,2677459.6,0.9235982481896855
pati.cnf,1,approx,2681.6496794700597,13818.586265897738,2671086.4,0.9207445552527105,128.9463473796844,2670709.4,0.9212697451209818
pati.cnf,2,-,2723.887810230256,13821.696834516519,2667861.4,0.919632872309512,129.32956395149222,2669373.6,0.9208089566407629
pati.cnf,3,exact,2593.986057949066,13821.26587204934,2680532.4,0.9240006659756423,129.33826336860662,2682732.8,0.9254172553867891
pati.cnf,3,approx,2719.0113548755644,13820.804209661477,2694439.8,0.9287946564761823,129.15408482551578,2691592.0,0.9284732647474387
pati.cnf,4,-,2722.307795619966,13821.515410518641,2672410.4,0.9212009484982284,129.472900056839,2669654.8,0.9209059574796893
pati.cnf,5,-,2330.007773971556,13822.685878992099,2824262.8,0.9735456687970763,129.1340682983398,2820684.0,0.9730039628223244
pc_i82544.cnf,1,exact,1731.534689760206,14249.920469045639,2747245.2,0.9226894854357717,171.33650388717678,2747175.2,0.9235071536144581
pc_i82544.cnf,1,approx,1763.909179735186,14249.1705054283,2746324.4,0.9223802256441122,171.3018905162812,2747247.0,0.9235312903399313
pc_i82544.cnf,2,-,1742.2055950164781,14248.60780901912,2735705.2,0.9188136622431677,171.4387751579284,2738874.6,0.9207167733433737
pc_i82544.cnf,3,exact,1709.881986427306,14249.60234770776,2745814.4,0.9222089370974722,171.45959153175357,2748177.2,0.9238439920395869
pc_i82544.cnf,3,approx,1693.1847709178921,14248.69005637168,2760080.4,0.927000314364862,171.23253946304322,2766245.2,0.9299178410068845
pc_i82544.cnf,4,-,1709.989401435852,14251.03765597342,2738662.6,0.9198069342977435,171.56886320114143,2739161.0,0.9208130513123927
pc_i82544.cnf,5,-,1438.410772085192,14252.40490660666,2899948.8,0.9739765005548406,171.2408886909486,2900736.4,0.9751292222461272
pc_i82559.cnf,1,exact,1797.6357386112243,14428.52369303704,2749625.4,0.9234888991587379,167.2373364448546,2746638.8,0.9207910927308618
pc_i82559.cnf,1,approx,1866.1375388145461,14428.530241823199,2751363.4,0.9240726236568962,167.37920556068403,2751182.6,0.9223143693142811
pc_i82559.cnf,2,-,1863.0274814128861,14428.40819644928,2743154.8,0.9213156841197379,167.2755944252014,2739840.6,0.9185120446060763
pc_i82559.cnf,3,exact,1802.8328074932099,14428.27871098516,2750120.2,0.9236550826349685,167.39837832450857,2746674.2,0.9208029603286988
pc_i82559.cnf,3,approx,1806.7992412090302,14428.702657222742,2748716.6,0.9231836696858229,167.23872218132,2741057.2,0.9189199010899418
pc_i82559.cnf,4,-,1807.619999456406,14427.4539970398,2740669.0,0.9204808035918199,167.3530174732208,2735332.8,0.9170008367662204
pc_i82559.cnf,5,-,1536.1640441417699,14429.45730433466,2893484.0,0.9718052335032337,167.3260807514192,2893473.2,0.9700162793940954
pc_rltk8139.cnf,1,exact,2526.628573417662,14464.62000675204,2767772.2,0.9233444902188486,166.419746541977,2767125.2,0.9235374925239235
pc_rltk8139.cnf,1,approx,2552.886340665818,14466.038351106641,2769499.4,0.9239206939264752,166.53756408691402,2765092.2,0.9228589718258716
pc_rltk8139.cnf,2,-,2600.6049627304083,14464.778508567822,2739958.8,0.9140657823670055,166.65847492218,2745227.0,0.9162288934338687
pc_rltk8139.cnf,3,exact,2575.614299964908,14465.96067557334,2765192.0,0.9224837208774768,166.5565472602846,2768765.6,0.9240849816302117
pc_rltk8139.cnf,3,approx,2548.174846601486,14465.98401522636,2768420.4,0.923560733412042,166.55308909416198,2773366.4,0.9256205143540669
pc_rltk8139.cnf,4,-,2542.3620385646836,14465.595945739758,2744540.4,0.91559423008983,166.78369293212882,2743835.8,0.9157645756792547
pc_rltk8139.cnf,5,-,2186.510231876372,14505.1252655983,2917639.4,0.9733410374001977,167.03513321876522,2920020.2,0.9745667213132263
pc_usb_d12.cnf,1,exact,2587.573754644394,14885.21411423684,2823501.0,0.924486187555867,144.0267088890074,2822579.0,0.9228070989914631
