Benchmark,Strategy,Preprocessing,Sampling time,Approx Coverage time,Approx n combinations,Approx coverage
sa1100mm.cnf,4,-,988.0942306041728,463.38760290145876,912891676551.0,0.7916169707174283
sa1100mm.cnf,5,-,611.7450884819033,456.63903660774224,1003375053000.0,0.8700799233378979
sam7ex256.cnf,3,approx,1768.5679481983177,422.75572457313535,1447594096736.8,0.8987847074473898
sam7ex256.cnf,4,-,1732.769179010394,425.5785834789276,1293664260902.6,0.8032124867678931
sam7ex256.cnf,5,-,1182.829336738584,413.6588798046114,1432692522930.8,0.8895325927255054
se7751.cnf,3,approx,2837.759115886688,481.8170905590058,1320813480318.8,0.9001854453548009
se7751.cnf,4,-,2843.364822673798,483.03380722999583,1122779993120.6,0.7652179684740773
se7751.cnf,5,-,2217.5121863842005,484.1303036212922,1259424047874.8,0.8583461740207877
sh4_202_md.cnf,3,approx,1812.4612827301,462.4699587821964,1187621051152.6,0.9010658207959107
sh4_202_md.cnf,4,-,1887.4838307380658,466.48887696266195,1042843692531.4,0.7912210775151577
sh4_202_md.cnf,5,-,1295.615371561052,463.4669092655182,1154680847045.6,0.8760735961952667
sh7708.cnf,3,approx,3809.748418474196,462.2878994941714,1170884985569.0,0.9210064352523044
sh7708.cnf,4,-,3681.751834630966,467.00278220176676,987177272376.0,0.7765037828641066
sh7708.cnf,5,-,2974.042020988464,462.73573837280264,1105437380959.2,0.8695260031343868
skmb91302.cnf,3,approx,1628.951375341414,443.08017449378974,1031610546498.4,0.8972796546022608
skmb91302.cnf,4,-,1629.5681135177601,443.81453680992115,894605164138.2,0.7781143915288267
skmb91302.cnf,5,-,1160.081285858154,438.8376799583436,1031820116532.4,0.8974619355302338
sleb.cnf,3,approx,1001.5605217933655,477.78798308372495,969388159004.4,0.931215137747021
sleb.cnf,4,-,963.8834728240969,478.3890441417692,819463157678.0,0.787193953389587
sleb.cnf,5,-,581.4939771175384,474.16990880966176,907616148379.4,0.871875614307671
smdk2410.cnf,3,approx,3202.486078500746,486.82374577522296,1165255657289.6,0.8822999177497577
smdk2410.cnf,4,-,3294.720916366578,486.960051870346,1028024798632.6,0.7783924408382695
smdk2410.cnf,5,-,2548.973878002166,484.79079914093,1182925875533.4,0.8956793268138498
snds.cnf,3,approx,1457.000301647186,359.175062894821,1053265155369.2,0.9161145143602292
snds.cnf,4,-,1437.185054922104,362.65532917976395,907797840466.6,0.7895891870312636
snds.cnf,5,-,1006.9041221141804,361.49044880867,1029608782709.8,0.8955385499509688
sparc_erc32.cnf,3,approx,1250.438880777358,460.13979320526107,899766884728.0,0.9274745009835413
sparc_erc32.cnf,4,-,1217.029783344268,458.00605301856996,795122076860.4,0.81960723824597
sparc_erc32.cnf,5,-,781.1823810577395,460.30405964851377,858828463956.6,0.885275413619388
sparc_leon.cnf,3,approx,1242.613017988204,465.3980768203736,894266601375.4,0.9230819324860864
sparc_leon.cnf,4,-,1231.1500256061559,467.98059883117674,781155261021.2,0.8063258840329068
sparc_leon.cnf,5,-,773.6519353866578,464.881258058548,863032102564.6,0.8908409861305324
sparclite_sim.cnf,3,approx,1203.6150541782379,460.96633768081654,894200374896.2,0.9219916915255524
sparclite_sim.cnf,4,-,1223.6732041358941,461.2877804756166,792567129016.8,0.817199733353473
sparclite_sim.cnf,5,-,772.6994547367096,460.8746853828432,860735089428.0,0.8874863211159356
stb.cnf,3,approx,1603.840485477448,456.69299426078777,1144429593099.0,0.8907924071133347
stb.cnf,4,-,1609.989530992508,457.9136451244356,993430512165.2,0.7732588903395468
stb.cnf,5,-,1096.2015093803398,455.719699573517,1106203376158.6,0.8610381749539172
stdeval1.cnf,3,approx,1113.8116810798622,479.0434121131898,963519442628.2,0.9187073539806152
stdeval1.cnf,4,-,1128.3344803810119,472.099993801117,831109795925.0,0.7924559149516416
stdeval1.cnf,5,-,683.623120355606,476.51060776710517,916590867628.0,0.8739613685265875
stm3210e_eval.cnf,3,approx,880.3155512332917,497.3238459110262,1256734590065.4,0.9179806227670871
stm3210e_eval.cnf,4,-,892.6155015945433,492.5454655647278,1067716654543.4,0.779912646015047
stm3210e_eval.cnf,5,-,483.7002655982972,493.8850803852082,1182846467462.6,0.8640091117271315
toybox.cnf,3,approx,241.9936932563784,343.97535185813905,10571207314.6,0.9914918282198956
toybox.cnf,4,-,239.9242177009584,338.6484384059906,10710945787.4,1.0045981414106098
toybox.cnf,5,-,1.218410634994506,342.893450212479,10663333612.4,1.0001325131212981
ts1000.cnf,3,approx,1559.480760002136,412.615533065796,1331562535741.2,0.8760962550674742
ts1000.cnf,4,-,1546.036551570894,412.9225933074952,1211182898179.2,0.7968929530642808
ts1000.cnf,5,-,1037.5240049362178,413.6443940639494,1292243752703.4,0.850226618720239
ts6.cnf,3,approx,1418.366772460938,436.21974453926106,1124156617449.0,0.8872478264691782
ts6.cnf,4,-,1383.284993839264,436.2432208061218,992685299180.4,0.7834832445895143
ts6.cnf,5,-,914.4823978900907,438.5125329971314,1102506790824.6,0.8701605618320469
tx39_sim.cnf,3,approx,1022.7697384357434,488.2430738925934,927660328684.8,0.9312325579944695
tx39_sim.cnf,4,-,1014.7179856300339,489.6885830402374,794895471825.6,0.7979564509520919
tx39_sim.cnf,5,-,616.832780456543,490.267888736725,877917839519.4,0.8812985207244044
uClinux.cnf,3,approx,817.2694088935853,405.88065671920776,1505638263094.4,0.9955519372556999
uClinux.cnf,4,-,864.4093026638031,414.56619467735317,1510231974183.0,0.9985893720005178
uClinux.cnf,5,-,4.77181043624878,414.0301953792572,1518540217204.4,1.0040829142662058
uE250.cnf,3,approx,1867.7180866718259,377.5229328632354,1153379284118.0,0.9045626647519436
uE250.cnf,4,-,1873.248635101318,385.2800976753234,995102003923.0,0.7804302823567076
uE250.cnf,5,-,1339.091865873336,378.28286514282223,1120264841195.4,0.878591946234358
vads.cnf,3,approx,3393.5767951965317,428.0370079517364,1143330533050.0,0.9054502854392972
vads.cnf,4,-,3501.206337451934,437.3693173885346,991298966174.4,0.7850502596863982
vads.cnf,5,-,2648.3713934421544,428.75204672813413,1108960104529.6,0.8782309351159501
viper.cnf,3,approx,1237.306620693206,471.5761926651,1360678511068.2,0.8843200377892477
viper.cnf,4,-,1221.082026910782,471.7675227165222,1205435293440.6,0.7834257508858788
viper.cnf,5,-,764.7146298885345,471.9031744480134,1317398518658.0,0.8561918912708906
vrc4373.cnf,3,approx,1649.6705622196218,484.0684316635132,1146100289573.6,0.9072580301344928
vrc4373.cnf,4,-,1591.9486077785518,485.69010229110717,980418528060.0,0.7761036190000483
vrc4373.cnf,5,-,1057.77483882904,485.2271075725556,1086261326736.6,0.8598892439622237
vrc4375.cnf,3,approx,2666.366547870638,375.01877245902995,1214817835056.4,0.9120413331991359
vrc4375.cnf,4,-,2679.43704714775,376.1980617046358,1033829713601.4,0.7761619916043845
vrc4375.cnf,5,-,2016.1705981731423,377.3234803676604,1146192409833.0,0.8605198437165573
