Benchmark,Strategy,Preprocessing,Sampling time,Approx Coverage time,Approx n combinations,Approx coverage
se7751.cnf,3,approx,2694.141866540906,297.14903144836416,2277181947.4,0.9140109162539345
se7751.cnf,4,-,2648.342883586884,299.8639280319214,2067415529.0,0.8298152741358337
se7751.cnf,5,-,2217.5121863842005,297.3789162158966,2309437388.6,0.9269575432896209
sh4_202_md.cnf,3,approx,1582.4665558815,288.7246046543122,2087839787.0,0.9093944652354399
sh4_202_md.cnf,4,-,1576.060195302962,289.959114217758,1883324092.0,0.8203141429593614
sh4_202_md.cnf,5,-,1295.615371561052,288.899828672409,2153509141.2,0.9379978799308157
sh7708.cnf,3,approx,3694.7204880714426,300.4572011470794,2037281462.2,0.9100248270682485
sh7708.cnf,4,-,3451.116543197632,301.7546215534212,1852708153.6,0.8275785395244805
sh7708.cnf,5,-,2974.042020988464,299.58749022483823,2087436931.2,0.9324285659968714
skmb91302.cnf,3,approx,1473.828140926362,304.44270319938676,1895790999.0,0.9170515774894479
skmb91302.cnf,4,-,1416.516708230972,304.4239745616914,1731397587.0,0.8375295004867642
skmb91302.cnf,5,-,1160.081285858154,303.4982936382292,1967481257.0,0.9517303285881737
sleb.cnf,3,approx,759.8419327259064,309.05454783439643,1703695724.6,0.885675037079398
sleb.cnf,4,-,770.6573514461518,310.2603343963622,1583088010.8,0.8229764930556664
sleb.cnf,5,-,581.4939771175384,307.826116371155,1791447061.2,0.9312930234221289
smdk2410.cnf,3,approx,2923.404064798356,305.1479365825652,2058864203.8,0.8912782170368876
smdk2410.cnf,4,-,2998.469494915008,305.84009513854977,1925243016.8,0.8334338710679285
smdk2410.cnf,5,-,2548.973878002166,304.41984915733326,2181217233.4,0.9442446000890954
snds.cnf,3,approx,1233.472021532058,250.9895139694212,1894934316.2,0.9138559740261846
snds.cnf,4,-,1263.9755622863781,252.2070245265962,1716100857.0,0.827611282773024
snds.cnf,5,-,1006.9041221141804,250.8854606628418,1966774442.0,0.9485017807836329
sparc_erc32.cnf,3,approx,992.5544567108147,296.9736462116242,1700113080.6,0.9328850287425368
sparc_erc32.cnf,4,-,1017.8444582462295,296.780308151245,1499369051.0,0.8227328853585231
sparc_erc32.cnf,5,-,781.1823810577395,295.3587440967558,1725568103.0,0.9468526933492261
sparc_leon.cnf,3,approx,1013.6475166320799,298.554577112198,1686805142.0,0.9261155674769128
sparc_leon.cnf,4,-,1043.6886736392978,300.0053609371186,1500386294.6,0.8237650396361321
sparc_leon.cnf,5,-,773.6519353866578,298.5248777866364,1724754308.4,0.9469509994427776
sparclite_sim.cnf,3,approx,997.6738756656653,297.2303416252134,1688384861.0,0.9248531178316121
sparclite_sim.cnf,4,-,990.1355041503899,298.0178991794586,1502612262.4,0.8230917416243357
sparclite_sim.cnf,5,-,772.6994547367096,296.777286195755,1723784935.2,0.944244353652069
stb.cnf,3,approx,1371.09576807022,297.8533846378326,1989046573.4,0.8824855227668944
stb.cnf,4,-,1444.1831965923318,298.76695699691766,1877786395.0,0.833122426893967
stb.cnf,5,-,1096.2015093803398,295.5421070575714,2085534961.4,0.9252947795554688
stdeval1.cnf,3,approx,945.3880103111276,313.7856565475462,1746369995.0,0.9009836143759864
stdeval1.cnf,4,-,951.2773247718802,315.0294655799868,1603128012.8,0.8270825056633757
stdeval1.cnf,5,-,683.623120355606,314.38945927619943,1808112010.0,0.9328374277104035
stm3210e_eval.cnf,3,approx,666.9628299236299,306.4267160892486,2078103875.2,0.8798376437747123
stm3210e_eval.cnf,4,-,720.5727571487425,307.4126628875732,1956443119.2,0.8283283259892438
stm3210e_eval.cnf,5,-,483.7002655982972,307.79450550079366,2186178540.2,0.9255948168112091
toybox.cnf,3,approx,94.95121717453004,192.9482192516326,60658160.8,1.0011574695147718
toybox.cnf,4,-,96.31115574836734,192.96018319129962,60507464.8,0.9986702456353104
toybox.cnf,5,-,1.218410634994506,194.5611204624174,60541220.8,0.9992273853687813
ts1000.cnf,3,approx,1322.023476791384,254.001911973953,2284364122.2,0.8939431237841806
ts1000.cnf,4,-,1305.15089931488,256.4537579059602,2106258267.6,0.8242447326747815
ts1000.cnf,5,-,1037.5240049362178,254.4851199626922,2353796885.2,0.9211143354338409
ts6.cnf,3,approx,1199.1360362052942,284.80648560523997,2014735945.0,0.9037638405865358
ts6.cnf,4,-,1223.52512359619,286.131766462326,1827173428.0,0.8196276434165402
ts6.cnf,5,-,914.4823978900907,285.60228500366196,2078798799.0,0.9325009518261801
tx39_sim.cnf,3,approx,805.852560710907,314.6002578258516,1724910746.8,0.9246785145116829
tx39_sim.cnf,4,-,827.7664651870728,317.2665806770324,1539078977.0,0.8250590732353601
tx39_sim.cnf,5,-,616.832780456543,315.22977032661436,1750243049.8,0.9382584845771811
uClinux.cnf,3,approx,345.0548308372496,255.1329790115356,2456526110.0,0.9990302169246716
uClinux.cnf,4,-,334.99325790405277,259.4065152168274,2467426445.0,1.0034632103275398
uClinux.cnf,5,-,4.77181043624878,255.48230075836182,2459620091.6,1.0002884901815388
uE250.cnf,3,approx,1566.0665593624099,235.7103860378266,2020012588.4,0.9044291663729529
uE250.cnf,4,-,1590.5890235424022,237.71366143226624,1848780179.0,0.8277625227198355
uE250.cnf,5,-,1339.091865873336,235.94762101173382,2098566682.0,0.9396005379761887
vads.cnf,3,approx,3187.181072044374,274.84391517639176,2029745529.4,0.9128583731333115
vads.cnf,4,-,3231.73007273674,276.3570969581604,1831341165.8,0.8236279341669132
vads.cnf,5,-,2648.3713934421544,274.131023693085,2084584936.8,0.9375218649344526
viper.cnf,3,approx,1050.8390675067901,283.84644103050243,2272395033.0,0.8816618306351638
viper.cnf,4,-,1068.6427628040326,284.1157339096068,2190191109.6,0.8497677010768209
viper.cnf,5,-,764.7146298885345,283.37743339538537,2390150623.0,0.9273495775010161
vrc4373.cnf,3,approx,1337.4981938362139,309.3101093292234,2000134735.6,0.9031615183208925
vrc4373.cnf,4,-,1331.884499359132,308.7604293823242,1823256828.2,0.8232922392361092
vrc4373.cnf,5,-,1057.77483882904,307.52990126609814,2034307145.2,0.9185920814673103
vrc4375.cnf,3,approx,2467.114119338988,227.6570071220396,2125422817.6,0.917176992148835
vrc4375.cnf,4,-,2481.111599969864,228.98809652328478,1901973530.4,0.8207526273425347
vrc4375.cnf,5,-,2016.1705981731423,228.45800685882577,2127187559.8,0.9179385257738211
